Continent,Country,MonthYear,Year,Month,Avg_Population_Density,Avg_Fertility_Rate,Avg_GDP_PPP,Avg_Corruption,Avg_Government_Effectiveness,Avg_Political_Stability,Avg_Rule_of_Law,Avg_Government_Healthcare_Spend,Avg_Urban_Population,Avg_Smoking_Prevalence,Avg_Tourism,Avg_Women_In_Parliament,Avg_Obesity_Rate,Demographics_Recorded_Year,Avg_Diabetes Prevelance % of Population 20-79,Avg_Labour Force Total,Avg_Population,Avg_Population Aged 65 and above % of Total,Avg_Urban Population,Avg_Death Rate Per 1000 (2017),"Avg_PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) (2017)","Avg_PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) (2017)"
Africa,Chad,Mar-2020,2020,3,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,Apr-2020,2020,4,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,May-2020,2020,5,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,Jun-2020,2020,6,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,Jul-2020,2020,7,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,Aug-2020,2020,8,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,Sep-2020,2020,9,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Chad,Oct-2020,2020,10,13,5.55,1790,-1.410393,-1.528847,-1.478995,-1.305276,0.1580557,0.086,,,0.1488095,0.061,2019,6,5995556,15946876,2.491641623,3712273,12.309,66.0292055,100
Africa,Comoros,May-2020,2020,5,467,4.07,2520,-0.8164125,-1.639134,-0.2032647,-1.081078,0.1274803,,0.14,35900,0.06060606,0.078,2019,12.3,223593,850886,3.055403427,248152,7.298,20.5468246,100
Africa,Comoros,Jun-2020,2020,6,467,4.07,2520,-0.8164125,-1.639134,-0.2032647,-1.081078,0.1274803,,0.14,35900,0.06060606,0.078,2019,12.3,223593,850886,3.055403427,248152,7.298,20.5468246,100
Africa,Comoros,Jul-2020,2020,7,467,4.07,2520,-0.816412499999999,-1.639134,-0.2032647,-1.081078,0.1274803,,0.14,35900,0.06060606,0.078,2019,12.3,223593,850886,3.055403427,248152,7.298,20.5468246,100
Africa,Comoros,Aug-2020,2020,8,467,4.07,2520,-0.816412499999999,-1.639134,-0.2032647,-1.081078,0.1274803,,0.14,35900,0.06060606,0.078,2019,12.3,223593,850886,3.055403427,248152,7.298,20.5468246,100
Africa,Comoros,Sep-2020,2020,9,467,4.07,2520,-0.8164125,-1.639134,-0.2032647,-1.081078,0.1274803,,0.14,35900,0.06060606,0.078,2019,12.3,223593,850886,3.055403427,248152,7.298,20.5468246,100
Africa,Comoros,Oct-2020,2020,10,467,4.07,2520,-0.8164125,-1.639134,-0.2032647,-1.081078,0.1274803,,0.14,35900,0.06060606,0.078,2019,12.3,223593,850886,3.055403427,248152,7.298,20.5468246,100
Africa,"Congo, Dem. Rep.",Mar-2020,2020,3,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",Apr-2020,2020,4,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",May-2020,2020,5,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",Jun-2020,2020,6,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",Jul-2020,2020,7,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",Aug-2020,2020,8,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",Sep-2020,2020,9,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Dem. Rep.",Oct-2020,2020,10,39.5,5.72,845,-1.503398,-1.554787,-2.116205,-1.784221,0.09949007,0.244,,,0.1,0.067,2019,6,29741906,86790567,3.016939617,39095679,9.691,44.9092636,100
Africa,"Congo, Rep.",Mar-2020,2020,3,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",Apr-2020,2020,4,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",May-2020,2020,5,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",Jun-2020,2020,6,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",Jul-2020,2020,7,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",Aug-2020,2020,8,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",Sep-2020,2020,9,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Congo, Rep.",Oct-2020,2020,10,16.2,4.42,5110,-1.358807,-1.217236,-0.4428181,-1.101223,0.4073576,0.647,0.269,156000,0.1125828,0.096,2019,6,2184551,5380508,2.721415896,3625010,6.828,46.63822028,100
Africa,"Cote d'Ivoire",Mar-2020,2020,3,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",Apr-2020,2020,4,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",May-2020,2020,5,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",Jun-2020,2020,6,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",Jul-2020,2020,7,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",Aug-2020,2020,8,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",Sep-2020,2020,9,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,"Cote d'Ivoire",Oct-2020,2020,10,83,4.66,4090,-0.4990963,-0.5705186,-0.9311823,-0.5795925,0.284602,0.197,,1965000,0.1098039,0.103,2019,2.4,8536665,25716544,2.873119343,13176900,10.262,25.88626634,100
Africa,Djibouti,Mar-2020,2020,3,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,Apr-2020,2020,4,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,May-2020,2020,5,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,Jun-2020,2020,6,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,Jul-2020,2020,7,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,Aug-2020,2020,8,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,Sep-2020,2020,9,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Djibouti,Oct-2020,2020,10,42.6,2.62,3710,-0.7168093,-0.8990966,-0.1341229,-0.9226128,0.4704879,,0.131,,0.2615385,0.135,2019,5.1,415214,973560,4.609063643,758549,7.293,45.5496176,100
Africa,Egypt,Dec-2019,2019,12,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Jan-2020,2020,1,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Feb-2020,2020,2,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Mar-2020,2020,3,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Apr-2020,2020,4,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,May-2020,2020,5,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Jun-2020,2020,6,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Jul-2020,2020,7,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Aug-2020,2020,8,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Sep-2020,2020,9,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Egypt,Oct-2020,2020,10,103,3.06,11800,-0.5869341,-0.5848041,-1.164931,-0.412311,0.3299524,0.256,0.252,11196000,0.1493289,0.32,2019,17.2,30828413,100388073,5.276332976,42895824,5.863,86.99945205,100
Africa,Equatorial Guinea,Mar-2020,2020,3,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,Apr-2020,2020,4,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,May-2020,2020,5,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,Jun-2020,2020,6,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,Jul-2020,2020,7,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,Aug-2020,2020,8,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,Sep-2020,2020,9,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Equatorial Guinea,Oct-2020,2020,10,50,4.34,17700,-1.559684,-1.29438,-0.0511222,-1.41511,0.1883261,,,,0.21,0.08,2019,6,529729,1355986,2.424508808,984812,9.542,53.24062104,100
Africa,Eritrea,Mar-2020,2020,3,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,Apr-2020,2020,4,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,May-2020,2020,5,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,Jun-2020,2020,6,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,Jul-2020,2020,7,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,Aug-2020,2020,8,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,Sep-2020,2020,9,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Eritrea,Oct-2020,2020,10,35.1,3.86,1420,-1.316023,-1.727732,-0.6051562,-1.58643,0.2724906,,0.057,,0.22,0.05,2019,5.1,,,,,7.326,48.03019868,100
Africa,Ethiopia,Mar-2020,2020,3,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,Apr-2020,2020,4,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,May-2020,2020,5,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,Jun-2020,2020,6,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,Jul-2020,2020,7,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,Aug-2020,2020,8,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,Sep-2020,2020,9,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Ethiopia,Oct-2020,2020,10,115,3.76,2000,-0.4861672,-0.6074697,-1.343246,-0.4282891,0.2494518,0.041,0.044,849000,0.3875686,0.045,2019,4.3,53195214,112078730,3.516690455,23788710,6.691,38.97873776,100
Africa,Gabon,Mar-2020,2020,3,8.64,3.54,16500,-0.8512049,-0.8122834,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,Apr-2020,2020,4,8.63999999999999,3.54,16500,-0.8512049,-0.812283399999999,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,May-2020,2020,5,8.63999999999999,3.54,16500,-0.8512049,-0.812283399999999,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,Jun-2020,2020,6,8.63999999999999,3.54,16500,-0.8512049,-0.812283399999999,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,Jul-2020,2020,7,8.63999999999999,3.54,16500,-0.8512049,-0.812283399999999,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,Aug-2020,2020,8,8.63999999999999,3.54,16500,-0.8512049,-0.812283399999999,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,Sep-2020,2020,9,8.63999999999999,3.54,16500,-0.8512049,-0.812283399999999,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gabon,Oct-2020,2020,10,8.64,3.54,16500,-0.8512049,-0.8122834,-0.2475997,-0.7061859,0.6328516,,,,0.1791045,0.15,2019,6,721924,2172579,3.544727257,1949694,6.998,44.38554846,100
Africa,Gambia,Mar-2020,2020,3,239,5.14,1620,-0.4630391,-0.6234712,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,Apr-2020,2020,4,239,5.14,1620,-0.4630391,-0.623471200000001,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,May-2020,2020,5,239,5.14,1620,-0.4630391,-0.623471200000001,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,Jun-2020,2020,6,239,5.14,1620,-0.4630391,-0.623471200000001,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,Jul-2020,2020,7,239,5.14,1620,-0.4630391,-0.623471200000001,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,Aug-2020,2020,8,239,5.14,1620,-0.4630391,-0.623471200000001,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,Sep-2020,2020,9,239,5.14,1620,-0.4630391,-0.623471200000001,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Gambia,Oct-2020,2020,10,239,5.14,1620,-0.4630391,-0.6234712,-0.0295531,-0.4307549,0.2289288,,0.155,552000,0.1034483,0.103,2019,1.9,779181,2347706,2.560925431,1453958,8.044,33.98263855,100
Africa,Ghana,Mar-2020,2020,3,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.414,34.7135141,100
Africa,Ghana,Apr-2020,2020,4,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.414,34.7135141,100
Africa,Ghana,May-2020,2020,5,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.41399999999999,34.7135141,100
Africa,Ghana,Jun-2020,2020,6,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.414,34.7135141,100
Africa,Ghana,Jul-2020,2020,7,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.41399999999999,34.7135141,100
Africa,Ghana,Aug-2020,2020,8,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.41399999999999,34.7135141,100
Africa,Ghana,Sep-2020,2020,9,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.414,34.7135141,100
Africa,Ghana,Oct-2020,2020,10,137,3.76,4590,-0.1149039,-0.2102704,0.0298971,0.0718521,0.334704,0.187,0.039,,0.1309091,0.109,2019,2.5,12917053,30417856,3.097322178,17249054,7.414,34.7135141,100
Africa,Guinea,Mar-2020,2020,3,53.4,4.55,2500,-1.041717,-0.9709232,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,Apr-2020,2020,4,53.4,4.55,2500,-1.041717,-0.9709232,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,May-2020,2020,5,53.4,4.55,2500,-1.041717,-0.970923200000001,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,Jun-2020,2020,6,53.4,4.55,2500,-1.041717,-0.9709232,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,Jul-2020,2020,7,53.4,4.55,2500,-1.041717,-0.970923200000001,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,Aug-2020,2020,8,53.4,4.55,2500,-1.041717,-0.970923200000001,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,Sep-2020,2020,9,53.4,4.55,2500,-1.041717,-0.9709232,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea,Oct-2020,2020,10,53.4,4.55,2500,-1.041717,-0.9709232,-0.8766674,-1.211506,0.1717889,0.148,,,0.2280702,0.077,2019,2.4,4444072,12771246,2.94190559,4661505,8.715,26.0624902,100
Africa,Guinea-Bissau,Mar-2020,2020,3,70,4.34,1680,-1.533724,-1.48785,-0.6697532,-1.234043,0.08197737,,,,0.1372549,0.095,2019,2.4,799652,1920922,2.863260455,840922,9.805,29.77470228,100
Africa,Guinea-Bissau,Apr-2020,2020,4,70,4.34,1680,-1.533724,-1.48785,-0.6697532,-1.234043,0.08197737,,,,0.1372549,0.095,2019,2.4,799652,1920922,2.863260455,840922,9.80500000000001,29.77470228,100
Africa,Guinea-Bissau,May-2020,2020,5,70,4.34,1680,-1.533724,-1.48785,-0.6697532,-1.234043,0.08197737,,,,0.1372549,9.50000000000001e-02,2019,2.4,799652,1920922,2.863260455,840922,9.80500000000001,29.77470228,100
